Vuln_ID,Brand,ProdType,Category,Price,Ydif,Protocols,DataStorage,PersonalInfo,CommCap,AuthEncryption,CWE-ID1,CWE-ID2,Information Gathering,Social Engineering,State Attack,Function Abuse,Brute Force,Illegal Access,Data Manipulation,Injection
CVE-2019-15806,ARRIS,WiFi Router,Telecomm,99,2,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-693,,1,1,1,1,1,1,1,0
CVE-2019-15815,Zyxel,WiFi Router,Telecomm,99,1,"TCPIP, DSP",Local,No,"WiFi, Ethernet, DSL, Phone",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2019-15910,Asus,Smart Bridge,Smart Home,309,3,"TCPIP, GATT, RF, MTP",Remote,No,"WiFi, Bluetooth, ZigBee, USB",None,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-15911,Asus,Smart Bridge,Smart Home,174,3,"TCPIP, GATT, RF, MTP",Remote,No,"WiFi, Bluetooth, ZigBee, USB",None,CWE-693,,1,1,1,1,1,1,1,0
CVE-2019-15912,Asus,Smart Bridge,Smart Home,309,3,"TCPIP, GATT, RF, MTP",Remote,No,"WiFi, Bluetooth, ZigBee, USB",None,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-15913,Xiaomi ,Smart Bridge,Smart Home,174,5,"TCPIP, RF",Remote,No,"WiFi, ZigBee",None,CWE-284,,1,1,0,0,0,1,1,1
CVE-2019-15914,Xiaomi ,Smart Bridge,Smart Home,231,5,"TCPIP, RF",Remote,No,"WiFi, ZigBee",None,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-15915,Xiaomi ,Smart Bridge,Smart Home,231,5,"TCPIP, RF",Remote,No,"WiFi, ZigBee",None,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-16213,Tenda,WiFi Extender,Telecomm,409,2,TCPIP,Local,No,"WiFi, Ethernet",None,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-16326,D-Link,WiFi Router,Telecomm,173,8,"TCPIP, PPTP",Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-693,,1,1,1,1,1,1,1,0
CVE-2019-16327,D-Link,WiFi Router,Telecomm,256,8,"TCPIP, PPTP",Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2019-16340,Linksys,WiFi System,Telecomm,462,2,"TCPIP, GATT",Local,No,"WiFi, Ethernet, WAN, Bluetooth",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2019-16518,Vandy Vape,Vape,Other,174,1,GATT,Remote,No,Bluetooth,None,CWE-664,,0,0,0,0,0,1,0,0
CVE-2019-16533,Draytek,WiFi Router,Telecomm,462,1,"TCPIP, DSP, MTP",Local,No,"WiFi, Ethernet, WAN, USB, Phone",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-16534,Draytek,WiFi Router,Telecomm,102,1,"TCPIP, DSP, MTP",Local,No,"WiFi, Ethernet, WAN, USB, Phone",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-16893,TP-Link,Switch,Telecomm,231,2,TCPIP,Local,No,Ethernet,None,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-16920,D-Link,WiFi Router,Telecomm,51,2,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-17098,August,Smart Bridge,Smart Home,930,4,TCPIP,Remote,No,WiFi,None,CWE-284,,1,1,0,0,0,1,1,1
CVE-2019-17101,Netatmo,Smart Camera,Smart Home,1438,1,"TCPIP, MTP",Remote,No,"WiFi, Ethernet, USB, MicroSD",None,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-17222,Intelbras,WiFi Router,Telecomm,14,5,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-17353,D-Link,WiFi Router,Telecomm,57,2,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2019-17372,NETGEAR,WiFi Router,Telecomm,41,2,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2019-17505,D-Link,WiFi Extender,Telecomm,930,2,TCPIP,Local,No,WiFi,Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2019-17506,D-Link,WiFi Router,Telecomm,930,6,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2019-17507,D-Link,WiFi Router,Telecomm,930,2,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-17508,D-Link,WiFi Router,Telecomm,930,5,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-17509,D-Link,WiFi Router,Telecomm,229,0,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-17510,D-Link,WiFi Router,Telecomm,229,0,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-17511,D-Link,WiFi Router,Telecomm,231,1,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2019-17512,D-Link,WiFi Router,Telecomm,62,1,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2019-17523,Technicolor,WiFi Router,Telecomm,28,2,TCPIP,Local,No,"WiFi, Ethernet, DSL, Coaxial",None,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-17524,Technicolor,WiFi Router,Telecomm,28,2,TCPIP,Local,No,"WiFi, Ethernet, DSL, Coaxial",None,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-17525,D-Link,WiFi Router,Telecomm,365,2,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2019-17532,Belkin,Power Switch,Smart Home,257,4,TCPIP,Remote,No,WiFi,None,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-17627,Yale,Smart Lock,Smart Home,84,2,GATT,Remote,No,Bluetooth,None,CWE-284,,1,1,0,0,0,1,1,1
CVE-2019-17663,D-Link,WiFi Router,Telecomm,84,5,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-18199,Fujitsu,WiFi Keyboard,Other,59,5,RF,Remote,No,ISM,None,CWE-284,,1,1,0,0,0,1,1,1
CVE-2019-18201,Fujitsu,WiFi Keyboard,Other,135,5,RF,Remote,No,ISM,None,CWE-693,,1,1,1,1,1,1,1,0
CVE-2019-18228,Honeywell,Smart Camera,Smart Home,135,0,"TCPIP, MTP",Remote,No,"Ethernet, MicroSD",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-18230,Honeywell,Smart Camera,Smart Home,21,0,"TCPIP, MTP",Remote,No,"Ethernet, MicroSD",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2019-18241,Philips,Hub Bridge,Medical,43,3,TCPIP,Local,No,Ethernet,None,CWE-693,,1,1,1,1,1,1,1,0
CVE-2019-18254,BIOTRONIK,Remote Monitoring System,Medical,45,11,"DSP, RF",Local,No,"GSM, ISM",None,CWE-693,,1,1,1,1,1,1,1,0
CVE-2019-18256,BIOTRONIK,Remote Monitoring System,Medical,45,11,"DSP, RF",Local,No,"GSM, ISM",None,CWE-284,,1,1,0,0,0,1,1,1
CVE-2019-1826,Cisco,WiFi Access Point,Telecomm,200,1,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-18263,Philips,Surgical Imaging System,Medical,43,3,TCPIP,Local,No,WiFi,Symmetric,CWE-693,,1,1,1,1,1,1,1,0
CVE-2019-1827,Cisco,WiFi Router,Telecomm,200,3,"TCPIP, MTP",Local,No,"Ethernet, WAN, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-18370,Xiaomi ,WiFi Router,Telecomm,170,2,"TCPIP, MTP",Remote,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-18371,Xiaomi ,WiFi Router,Telecomm,91,2,"TCPIP, MTP",Remote,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2019-18382,AVStart,Smart Camera,Smart Home,114,1,"TCPIP, MTP",Remote,No,"WiFi, MicroSD, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-18666,D-Link,WiFi Extender,Telecomm,116,7,TCPIP,Local,No,"WiFi, Ethernet",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2019-18852,D-Link,WiFi Router,Telecomm,102,3,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-693,,1,1,1,1,1,1,1,0
CVE-2019-19143,TP-Link,WiFi Router,Telecomm,563,0,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2019-19597,D-Link,WiFi Extender,Telecomm,100,2,TCPIP,Local,No,"WiFi, Ethernet",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2019-19598,D-Link,WiFi Extender,Telecomm,85,2,TCPIP,Local,No,"WiFi, Ethernet",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2019-19742,D-Link,WiFi Router,Telecomm,268,2,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-19743,D-Link,WiFi Router,Telecomm,185,2,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-20070,Netis,WiFi Router,Telecomm,55,5,"TCPIP, DSP",Local,No,"WiFi, Ethernet, DSL",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-20072,Netis,WiFi Router,Telecomm,55,5,"TCPIP, DSP",Local,No,"WiFi, Ethernet, DSL",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-20073,Netis,WiFi Router,Telecomm,55,5,"TCPIP, DSP",Local,No,"WiFi, Ethernet, DSL",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-20075,Netis,WiFi Router,Telecomm,55,5,"TCPIP, DSP",Local,No,"WiFi, Ethernet, DSL",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-20076,Netis,WiFi Router,Telecomm,55,5,"TCPIP, DSP",Local,No,"WiFi, Ethernet, DSL",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-20213,D-Link,WiFi Router,Telecomm,185,5,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2019-20215,D-Link,WiFi Router,Telecomm,22,5,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-20216,D-Link,WiFi Router,Telecomm,103,5,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-20217,D-Link,WiFi Router,Telecomm,109,5,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-20486,NETGEAR,WiFi Router,Telecomm,97,10,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-20487,NETGEAR,WiFi Router,Telecomm,97,10,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-693,,1,1,1,1,1,1,1,0
CVE-2019-20488,NETGEAR,WiFi Router,Telecomm,97,10,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-20489,NETGEAR,WiFi Router,Telecomm,97,10,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2019-20499,D-Link,WiFi Access Point,Telecomm,97,6,TCPIP,Local,No,"WiFi, Ethernet",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-20500,D-Link,WiFi Access Point,Telecomm,32,6,TCPIP,Local,No,"WiFi, Ethernet",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-20501,D-Link,WiFi Access Point,Telecomm,63,6,TCPIP,Local,No,"WiFi, Ethernet",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-20638,NETGEAR,Mobile Router,Telecomm,39,0,"TCPIP, DSP, MTP",Local,No,"LTE, WiFi, Ethernet, USB, MicroSD",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2019-20639,NETGEAR,WiFi System,Telecomm,39,3,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-20640,NETGEAR,WiFi Router,Telecomm,75,4,"TCPIP, DSP, MTP",Local,No,"WiFi, Ethernet, WAN, DSL, USB",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2019-20643,NETGEAR,WiFi Router,Telecomm,21,0,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2019-20644,NETGEAR,WiFi Router,Telecomm,21,0,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-20645,NETGEAR,WiFi Router,Telecomm,97,0,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-20646,NETGEAR,WiFi Router,Telecomm,29,0,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2019-20648,NETGEAR,Smart Storage,Smart Home,269,2,"TCPIP, MTP",Local,Yes,"Ethernet, USB, e-SATA",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-20649,NETGEAR,Mobile Router,Telecomm,269,0,"TCPIP, DSP, MTP",Local,No,"LTE, WiFi, Ethernet, USB, MicroSD",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2019-20650,NETGEAR,WiFi Router,Telecomm,116,2,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-20651,NETGEAR,WiFi Access Point,Telecomm,49,2,TCPIP,Local,No,"WiFi, Ethernet",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-20652,NETGEAR,WiFi Access Point,Telecomm,70,2,TCPIP,Local,No,"WiFi, Ethernet",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2019-20653,NETGEAR,WiFi Access Point,Telecomm,70,2,TCPIP,Local,No,"WiFi, Ethernet",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-20654,NETGEAR,WiFi Access Point,Telecomm,46,2,TCPIP,Local,No,"WiFi, Ethernet",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-20655,NETGEAR,WiFi Router,Telecomm,46,1,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-20656,NETGEAR,WiFi Router,Telecomm,595,6,"TCPIP, DSP, MTP",Local,No,"WiFi, Ethernet, DSL, WAN, USB",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2019-20660,NETGEAR,WiFi System,Telecomm,80.56,3,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-20661,NETGEAR,WiFi System,Telecomm,80.56,3,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-20662,NETGEAR,WiFi System,Telecomm,80.56,3,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-20663,NETGEAR,WiFi System,Telecomm,80.56,3,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-20664,NETGEAR,WiFi System,Telecomm,80.56,3,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-20665,NETGEAR,WiFi System,Telecomm,80.56,3,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-20666,NETGEAR,WiFi System,Telecomm,80.56,3,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-20667,NETGEAR,WiFi System,Telecomm,80.56,3,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-20668,NETGEAR,WiFi System,Telecomm,80.56,3,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-20669,NETGEAR,WiFi System,Telecomm,80.56,3,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-20670,NETGEAR,WiFi System,Telecomm,80.56,3,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-20671,NETGEAR,WiFi System,Telecomm,80.56,3,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-20672,NETGEAR,WiFi System,Telecomm,80.56,3,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-20673,NETGEAR,WiFi System,Telecomm,80.56,3,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-20674,NETGEAR,WiFi System,Telecomm,80.56,3,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-20675,NETGEAR,WiFi System,Telecomm,80.56,3,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-20676,NETGEAR,Switch,Telecomm,257,0,TCPIP,Local,No,Ethernet,None,CWE-284,,1,1,0,0,0,1,1,1
CVE-2019-20677,NETGEAR,WiFi System,Telecomm,80.56,3,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-20678,NETGEAR,WiFi System,Telecomm,80.56,3,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-20693,NETGEAR,WiFi Access Point,Telecomm,318,2,TCPIP,Local,No,"WiFi, Ethernet",Symmetric,CWE-284,CWE-664,1,1,0,0,0,1,1,1
CVE-2019-20714,NETGEAR,WiFi Router,Telecomm,65,4,"TCPIP, DSP, MTP",Local,No,"WiFi, Ethernet, WAN, DSL, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-20715,NETGEAR,WiFi Router,Telecomm,65,4,"TCPIP, DSP, MTP",Local,No,"WiFi, Ethernet, WAN, DSL, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-20720,NETGEAR,WiFi Router,Telecomm,65,4,"TCPIP, DSP, MTP",Local,No,"WiFi, Ethernet, WAN, DSL, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-20721,NETGEAR,WiFi Router,Telecomm,65,4,"TCPIP, DSP, MTP",Local,No,"WiFi, Ethernet, WAN, DSL, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-20729,NETGEAR,WiFi Router,Telecomm,99,5,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-20738,NETGEAR,WiFi Router,Telecomm,306,3,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB, eSATA",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-20742,NETGEAR,WiFi Access Point,Telecomm,121,2,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-20743,NETGEAR,WiFi Access Point,Telecomm,121,2,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-20744,NETGEAR,WiFi Access Point,Telecomm,121,2,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2019-20746,NETGEAR,WiFi Router,Telecomm,65,4,"TCPIP, DSP, MTP",Local,No,"WiFi, Ethernet, WAN, DSL, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-20749,NETGEAR,WiFi Router,Telecomm,309,2,"TCPIP, DSP, MTP",Local,No,"WiFi, DSL, Ethernet, USB, Phone",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-20750,NETGEAR,WiFi Router,Telecomm,309,2,"TCPIP, DSP, MTP",Local,No,"WiFi, DSL, Ethernet, USB, Phone",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-20752,NETGEAR,WiFi Router,Telecomm,65,4,"TCPIP, DSP, MTP",Local,No,"WiFi, Ethernet, WAN, DSL, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-20756,NETGEAR,WiFi Router,Telecomm,130,3,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-20759,NETGEAR,WiFi Router,Telecomm,321.75,3,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-3411,ZTE,Mobile Router,Telecomm,150,1,"TCPIP, DSP, MTP",Local,No,"WiFi, LTE, USB",None,CWE-664,,0,0,0,0,0,1,0,0
CVE-2019-3412,ZTE,Mobile Router,Telecomm,194,1,"TCPIP, DSP, MTP",Local,No,"WiFi, LTE, USB",None,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-3422,ZTE,Mobile Router,Telecomm,200,4,"TCPIP, DSP, MTP",Local,No,"WiFi, LTE, USB",None,CWE-664,,0,0,0,0,0,1,0,0
CVE-2019-3423,ZTE,Smart Camera,Smart Home,104,5,"TCPIP, MTP",Remote,No,"WiFi, MicroSD, USB",None,CWE-664,,0,0,0,0,0,1,0,0
CVE-2019-5071,Tenda,WiFi Router,Telecomm,219,1,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-5072,Tenda,WiFi Router,Telecomm,619,1,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-5268,Huawei,Router,Telecomm,619,0,TCPIP,Remote,No,"WiFi, Ethernet, WLAN",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-5632,Hickory,Smart lock,Smart Home,184,2,GATT,Remote,No,Bluetooth,None,CWE-664,,0,0,0,0,0,1,0,0
CVE-2019-5633,Hickory,Smart lock,Smart Home,150,2,GATT,Remote,No,Bluetooth,None,CWE-664,,0,0,0,0,0,1,0,0
CVE-2019-5634,Hickory,Smart Lock,Smart Home,150,2,GATT,Remote,No,Bluetooth,None,CWE-664,,0,0,0,0,0,1,0,0
CVE-2019-5635,Hickory,Smart Bridge,Telecomm,150,0,"TCPIP, RF",Remote,No,"Ethernet, ISM",None,CWE-693,,1,1,1,1,1,1,1,0
CVE-2019-5994,Canon,Digital Camera,Other,150,3,"TCPIP, MTP",Local,No,"WiFi, Ethernet, USB, CF Card",None,CWE-664,,0,0,0,0,0,1,0,0
CVE-2019-5995,Canon,Digital Camera,Other,150,3,"TCPIP, MTP",Local,No,"WiFi, Ethernet, USB, CF Card",None,CWE-284,,1,1,0,0,0,1,1,1
CVE-2019-5998,Canon,Digital Camera,Other,150,3,"TCPIP, MTP",Local,No,"WiFi, Ethernet, USB, CF Card",None,CWE-664,,0,0,0,0,0,1,0,0
CVE-2019-5999,Canon,Digital Camera,Other,43,3,"TCPIP, MTP",Local,No,"WiFi, Ethernet, USB, CF Card",None,CWE-664,,0,0,0,0,0,1,0,0
CVE-2019-6000,Canon,Digital Camera,Other,14,3,"TCPIP, MTP",Local,No,"WiFi, Ethernet, USB, CF Card",None,CWE-664,,0,0,0,0,0,1,0,0
CVE-2019-6001,Canon,Digital Camera,Other,28,3,"TCPIP, MTP",Local,No,"WiFi, Ethernet, USB, CF Card",None,CWE-664,,0,0,0,0,0,1,0,0
CVE-2019-6113,ONKYO,AV Receiver,Smart Home,45,0,"TCPIP, GATT, MTP",Local,No,"WiFi, Bluetooth, USB",None,CWE-664,,0,0,0,0,0,1,0,0
CVE-2019-6258,D-Link,WiFi Router,Telecomm,45,2,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2019-6282,ChinaMobile,WiFi Router,Telecomm,200,3,TCPIP,Local,No,"WiFi, Ethernet, WAN",None,CWE-693,,1,1,1,1,1,1,1,0
CVE-2019-6487,TP-Link,WiFi Router,Telecomm,55,0,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-6710,Zyxel,WiFi Router,Telecomm,55,7,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-693,,1,1,1,1,1,1,1,0
CVE-2019-6968,D-Link,WiFi Router,Telecomm,55,1,"TCPIP, DSP, MTP",Local,No,"WiFi, Ethernet, DSL, WAN, Phone, Fiber, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-6969,D-Link,WiFi Router,Telecomm,55,1,"TCPIP, DSP, MTP",Local,No,"WiFi, Ethernet, DSL, WAN, Phone, Fiber, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-6972,TP-Link,WiFi Router,Telecomm,81,7,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-693,,1,1,1,1,1,1,1,0
CVE-2019-6989,TP-Link,WiFi Router,Telecomm,81,2,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
